Geneid	HMECPIT1_1
6494	366
100616284	1
5970	416
10524	260
84153	920
91056	146
5017	0
101927828	0
101927853	0
254122	20
1072	9269
80198	524
30008	84
1521	3
9158	1505
11007	1711
8061	1168
83638	860
10589	887
254187	5
9092	115
84285	414
8815	258
1474	2
117144	28
89792	0
10992	1391
55690	683
64837	146
81876	1476
254263	45
10897	2079
256472	15
57124	5
9610	343
25855	522
11041	400
102724064	9
100189285	1
3177	42
266743	0
65003	426
246330	179
101928069	23
10072	386
582	119
254359	338
89	0
8722	382
55231	3
9973	107
10432	422
100526737	0
5936	419
83759	50
6712	305
105369445	2
79703	82
9986	215
5091	267
78999	664
100423029	0
254439	2
91683	0
102465518	0
29984	2
22992	844
156	296
338692	518
54961	276
100130987	3
57804	1022
23529	305
5883	25
5499	1167
374403	4
57571	4
6199	385
5790	13
57175	2412
390212	0
57010	3
80194	381
9049	1596
102465450	0
9600	1382
10263	331
51475	0
2950	6111
100505621	0
4723	948
390213	2
254552	107
347853	0
91703	0
222	1
645332	36
100873760	0
81622	496
221	175
4728	1954
102465669	5
100616403	0
10312	544
102465451	3
1119	102
51111	349
53838	361
4041	254
55291	2813
51083	0
9633	29
1374	409
219927	442
3508	145
116512	0
116535	9
101928200	0
219931	131
100422846	0
338694	0
26579	19
101928292	0
595	4342
220064	48
9965	0
2249	0
2248	0
101928443	0
100009613	0
55107	0
8772	1025
8500	702
100313770	0
2017	1022
22941	0
100874198	0
220070	0
100500844	0
399923	0
1717	2098
55191	465
102466728	0
440050	0
57830	0
3846	0
387273	0
440051	0
55199	55
285407	11
100131539	0
245911	0
100133315	14
100129216	4
55298	116
10068	27
4926	399
100128494	8
100422953	0
220074	61
55004	1537
25906	37
2352	12
2348	3
2350	0
3636	1278
401	0
81570	818
101928555	0
5138	21
406931	0
116985	732
10809	206
100616410	0
89849	199
9873	333
5029	3
5031	21
9828	552
84957	320
23201	1083
105379411	0
58473	3
5870	2892
51642	318
51287	770
80227	156
374407	0
7351	0
7352	1
26005	179
51400	356
283208	47
101928580	0
283209	416
100616215	0
10008	0
387787	31
100287896	44
10714	317
25884	5
100616402	0
254225	423
143570	72
9789	88
10825	161
341152	0
11309	0
100507050	0
408	192
442900	0
6188	4498
6079	1
114599	2
283212	15
81544	40
871	7302
4135	91
80168	0
283214	0
84649	355
7405	423
7481	0
100189072	0
100189224	0
5612	968
100506127	21
56946	456
2615	4
390226	0
25987	134
101928837	0
55331	857
192134	0
726	247
4975	0
4647	33
220032	0
5058	609
646029	1
282679	19
1207	1460
51773	584
28971	94
92105	491
100532726	0
65987	0
7069	0
4718	765
79053	824
100289388	12
283219	186
57558	237
9846	40
101928865	1
79731	153
101928896	0
26011	1
100126333	0
100847000	0
101928944	0
101928989	0
100422823	0
220382	0
5547	2015
220042	316
27314	168
100379250	0
100506233	81
51585	579
338699	110
60492	480
1740	3
55863	591
84233	719
58487	359
220388	0
54843	61
220047	0
8301	2691
8726	217
102465452	0
51501	853
60494	9
10873	4
11098	3425
8587	0
8322	66
100506368	7
65084	648
23682	192
100423040	0
1075	1442
100873989	0
2915	0
100873753	0
7299	0
50507	13
219595	0
390231	0
57093	0
105369176	0
642446	0
399939	0
729384	0
120146	0
642569	0
642612	0
105378955	0
642623	0
10003	52
26973	287
101929222	0
100616186	0
100302228	0
120114	0
4544	0
120103	594
105369447	4
159989	0
56935	6
85459	878
619383	12
684959	50
692063	225
692075	45
677792	32
654320	126
692072	42
677805	200
100302240	12
677822	170
79101	645
28970	343
9440	840
387804	1
341208	91
24145	1216
390243	0
10888	0
4361	316
100302275	0
54851	123
643037	0
2526	0
143689	0
154810	2130
51503	649
55693	44
390245	0
10929	297
23052	1358
101929295	8
143686	10
100129203	0
143684	184
9702	1067
8898	1212
84441	861
100422991	0
79780	406
8690	175
100874053	0
53942	0
143872	8
83935	5
5241	0
101054525	0
7225	0
100500823	0
253935	0
57562	69
85016	376
10413	1983
330	205
329	3374
114908	6000
102723838	0
4316	4
9313	0
64066	0
4317	0
4319	12
100288077	51
4312	219615
4314	2291
4321	0
4322	10
84259	955
79659	905
100616457	0
80310	5
414301	0
102465752	0
102723895	0
100506742	0
643733	0
837	2234
838	6
834	615
114769	198
440068	5
59082	0
2893	3
84437	236
143879	87
60496	1165
101928535	0
2977	16
143884	83
91801	96
55531	0
643923	0
6588	0
54733	895
54734	20
8065	1871
38	398
4863	893
472	3660
160140	11
143888	1195
23086	22
1662	2984
399947	3
85463	1601
5962	2202
2230	692
57569	0
341032	0
399948	0
120376	0
100616330	0
5450	0
54766	5
100132078	0
644277	0
407041	0
407042	0
399949	0
143903	359
23235	394
5519	743
79796	559
91893	126
64776	126
1410	0
100528019	0
3316	0
91894	0
85458	1009
1737	815
120379	35
55216	610
26521	887
6392	2432
3606	412
56158	0
83875	14
5805	791
349633	0
283140	4
101928823	0
387810	0
101928847	0
4684	8
100288346	0
54970	52
255239	0
1813	1
100422855	0
80975	9
9183	358
644672	0
57646	674
9177	0
3359	0
7704	2
4837	2466
101928940	1
54494	74
10179	730
25996	1660
120400	0
54827	0
120406	0
23705	0
283143	0
84811	216
8882	2114
116519	0
337	0
345	22
335	2
104326055	0
23387	352
5049	4132
51092	116
100652768	8
6876	632
9159	364
257160	43
23621	884
100379571	19
22897	230
57453	0
486	0
100533181	0
53826	0
84000	0
3587	0
100526771	0
56649	0
6330	1
6327	0
120425	0
196264	5
10205	0
916	0
915	0
917	0
9354	1501
100131626	0
10632	2382
4297	1204
101929089	1
143941	2
84866	123
56912	406
372	3847
23187	354
102466719	0
11181	11
1656	2535
643	3
283149	324
100616376	0
7379	2
283150	0
338657	42
649946	3
6230	19323
51399	897
100500840	0
2542	300
10525	1226
55823	331
3145	312
3014	1885
1798	439
9854	178
25988	59
64137	0
79671	157
79849	0
283152	6
867	1106
4162	617
102465453	0
105369590	0
79102	596
83552	0
114902	0
9099	2
100499227	1
7070	2784
5818	35
102724301	2
23650	0
220323	715
25833	0
649133	0
219902	40
23365	4206
2900	0
101929227	0
219899	267
7007	1
6309	1254
6653	1
105369535	0
399959	3264
406911	38
414899	39
406882	25
406892	10
100189294	0
84959	989
56253	2
79864	75
390259	0
341056	0
3312	23585
85391	7
85390	3
85389	2
79827	15093
57476	1029
100616319	0
55800	1
7753	135
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	0
390264	0
219870	0
219869	0
390265	0
4013	163
26492	0
219865	0
26494	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	3
84897	634
54414	200
53340	204
4900	31
23584	4
90952	0
101929340	0
79684	195
100507283	12
64221	557
54538	155
220296	0
641654	0
80071	163
219855	781
219854	275
103695364	0
63876	78
9638	1
403312	0
9538	944
3703	3208
1111	702
56	1
160065	0
399967	1
100169851	0
399968	5
219844	214
83480	142
29118	3
338667	0
50937	22
105369591	0
84881	398
79607	151
6734	2060
55572	288
114609	61
28960	94
399972	61
6484	713
84623	0
101929427	0
100874251	0
100422918	0
283165	0
101929473	0
101929497	0
2113	993
102466104	0
101929517	0
2313	480
100507392	12
3758	5
3762	1
219833	3
63970	0
9743	271
8538	18
101929557	0
120224	6
4798	333
56980	330
440072	11
334	6115
6768	2
29068	981
11095	0
170689	4
102466873	0
283171	1
100507431	2
103611081	39
399979	1037
50863	779
101929653	0
101929637	0
100874281	0
4978	0
646522	0
219938	0
283174	15
100616119	0
22997	8
100128239	1
83700	220
23310	884
112936	349
29087	449
27034	243
112937	0
89944	0
27087	1
283177	0
100288778	0
677784	0
440073	0
574538	0
6539	0
101929384	0
6540	2
102723544	0
5927	1026
84318	132
283358	2
4815	4
100049716	14
65125	1713
5893	73
23085	517
100292680	90
81029	1804
144699	222
100500816	0
79602	829
93589	5
654429	0
100271702	1
196513	44
775	3
100874369	0
100874234	0
100874370	0
100874235	0
100652846	0
283440	0
2288	1886
55846	79
83714	0
100507424	1
101929469	0
2305	267
83695	191
7289	479
7004	115
10867	632
56341	0
100129223	0
84766	0
57097	161
103752584	0
894	0
57103	175
8074	0
2251	0
57102	431
10635	273
8798	151
10566	1
4704	1449
101929549	0
26290	0
3742	0
3736	0
3741	0
101929584	0
4908	0
57101	0
7450	3
928	1988
55200	8
7132	1809
6337	12
4055	540
678655	102
939	0
55080	53
6843	54
51258	744
9918	1647
692148	3753
2597	100911
25900	157
4839	301
1108	1038
677780	0
57121	8
84519	1
51147	320
171017	175
196500	4
50813	1123
8079	2600
5763	2636
3902	5
920	1
27239	17
10536	1460
2784	19
83461	368
8078	819
7167	23297
84727	249
283345	42
171220	50
10233	40
2026	205
1822	282
113246	3104
100147744	0
5777	4
406985	0
406933	0
11331	2531
677777	1063
10436	527
10162	230
716	48
715	89
51279	251
283314	42
83758	6
9746	78
5830	128
341392	11
283316	93
9332	0
339	0
9573	0
359787	0
170482	0
360030	0
79923	0
144195	0
6515	1913
55810	199
719	16
25977	974
50856	10
642559	0
440077	4
440078	4
55138	0
653113	36
101927905	8
389634	0
93978	0
338339	0
26253	0
57379	0
8076	0
57494	42
144568	0
1911	85
4074	1355
10219	4
253128	13
144571	1
2	0
5858	0
3	0
100422872	5
100499405	8
642846	12
101930452	1
101928030	0
728715	5
105369647	0
440081	22
105376678	1
408186	3
3820	2
374443	35
105369728	0
29121	5
160365	0
969	0
51348	0
9976	216
100431172	0
387836	0
100506159	0
160364	0
51266	0
387837	1
102724020	0
283420	0
51267	0
64581	0
4973	6
120939	6
23710	636
3824	0
101928100	6
22914	0
100528032	0
8302	0
3823	4
3822	9
3821	0
10748	13
55110	254
55359	22
8531	729
105369660	1
101928162	0
50837	0
50836	0
50835	0
50839	0
11272	0
100533464	0
5554	0
50838	0
5555	0
50840	0
259296	0
259295	0
259294	0
259290	0
259292	0
259289	1
259293	0
100129361	0
353164	0
5544	0
5545	0
5542	0
653247	0
338817	9
2120	420
79370	0
100506248	1
103504734	1
4040	768
54682	15
503693	19
118426	182
80824	216
1389	504
2842	29
1027	574
81575	304
693198	1
51202	885
387841	44
9052	1445
693199	60
55507	8
50865	338
100506314	3
93164	39
57613	93
83445	10
2012	6467
283422	0
2904	1
55729	665
79887	1
101928290	0
2984	0
105369669	5
121504	318
55766	1554
144608	64
51729	474
440087	0
420	0
4256	15
121506	3
397	920
5149	0
101928340	0
85004	0
100873980	0
5800	23
2059	506
11171	1444
51071	513
729025	0
4257	1397
55885	6
102724196	3
728622	2
100616279	0
79785	6
5288	14
89869	13
93661	0
54477	1071
121536	487
100506393	0
5139	0
53919	0
28234	0
338821	0
10599	0
6579	0
3375	0
79912	246
5965	1968
51026	2934
80763	13
2998	7
3945	8300
3764	0
10060	488
55907	321
6489	21
9847	360
55500	2092
101928441	0
6660	39
100126320	1
101928471	0
144360	0
586	8085
102724371	1
196415	0
645177	0
4033	0
55259	2
144363	168
3845	548
160492	51
100422897	0
100506451	65
11228	7061
79365	84
8082	499
3709	816
55726	657
26127	1072
51768	385
9412	917
728858	0
23012	409
56938	1593
101928646	0
341346	0
8496	686
387849	2
60488	857
100287284	2
57542	1042
5744	107
55297	417
55711	382
100506606	8
51290	1198
101055625	0
341350	4
83857	756
10526	1019
65981	313
100287314	184
441631	3
100506660	3
1663	105
144203	0
58516	342
79857	0
160518	1339
100874249	30
254013	22
196394	404
440093	5
55196	840
636	404
121512	227
10059	1458
51067	820
5318	0
341359	0
84920	157
105369729	0
144245	413
144402	266
55605	143
225	0
283461	0
114134	450
120892	39
283463	2
1272	0
29951	0
283464	273
10138	434
85437	792
102467003	0
51535	451
144165	1
101927058	0
80070	0
83448	960
51135	351
5756	4744
84216	48
4753	1
440097	0
83956	0
51054	8
196527	2344
400027	15
196528	729
9169	2118
105369970	2
81539	1998
54407	16440
100288798	56
55089	21
347902	679
91523	41
100616486	0
100233209	2
100616478	0
79657	377
8909	0
10411	105
55652	76
51564	460
7421	122
79022	665
1280	0
29843	526
5213	1055
102466657	0
140461	162
387856	0
121275	0
341567	0
121274	11
121273	0
23519	0
341568	0
3906	0
54934	474
677815	1
100302221	0
677793	1
677794	2
904	1059
255411	0
112	339
100616262	2
100506125	0
784	387
9416	661
27289	0
85478	8
51303	1338
377	939
7480	5
7471	0
23109	10
5571	1273
8085	658
121268	55
50846	2
55716	167
10376	21337
7846	4539
84790	7798
101927267	17
5630	0
10024	631
338761	7
79962	40
65244	652
100335030	3
23416	1
10445	1018
84070	3
25766	106
91010	991
7009	16148
57701	127
100286844	10
144233	15
23017	0
283332	0
101927292	0
359	0
101927318	0
362	4
363	0
102723963	0
29127	1688
41	24
6602	556
2819	2
84987	476
91012	363
51474	3222
100302220	0
121006	0
113251	1069
57609	1494
466	623
283471	0
25840	30
613227	1
4891	1199
25875	576
81566	299
7024	147
5463	52
9802	2427
57228	674
51411	0
1990	2
11226	3274
9498	160
6334	100
401720	7
105369971	0
341405	0
94	0
91	108
160622	3
3164	37
60673	647
26628	0
144501	48
283403	2
283404	17
3855	2254
3892	25
3887	1997
3889	0
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	2
3852	0
112802	0
121391	0
140807	0
319101	0
100127967	0
3849	0
3848	0
374454	0
51350	0
3850	0
3851	2
338785	11
196374	2
3856	236
3875	1466
1975	12466
283335	5
23371	152
102466193	0
84926	532
3489	2532
8435	4
51380	62
283337	244
3695	5
5916	1145
84975	266
9700	307
5204	885
60314	718
8086	416
121340	0
6667	2351
269	0
54458	1075
5094	5437
102157401	4
7786	211
6895	337
8620	1
11016	154
100652999	0
517	2393
57658	729
102216268	1
100874366	0
3229	45
3228	0
100124700	2
3227	9
100874365	0
3226	18
406973	0
100874364	0
100874363	38
3225	64
3224	93
3223	127
3221	133
3222	32
693200	0
440101	2
100240735	0
100240734	0
400043	318
23583	395
23468	2261
100616400	0
3178	2650
4778	25
22818	374
442892	0
53831	5
102724050	29
25946	4
3678	19463
121355	2
3071	21
5153	0
5502	0
644076	0
90070	0
117159	0
118430	0
9840	0
58158	4
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	0
196410	0
3679	9
100528022	0
2647	309
5959	3
967	2993
10220	153
84324	250
29095	980
85406	322
440104	62
4327	128
84305	80
102724112	13
1606	596
6490	24
1017	931
5869	2407
6821	130
64375	27
6231	5429
2065	15
5036	1824
6171	42974
84872	72
23344	1700
140465	1422
4637	6968
6601	702
100189152	0
10193	1025
79035	220
283375	3
283373	1309
93058	161
1431	2144
10330	1555
9924	160
51561	11
6773	1103
319	0
8914	211
4284	0
283377	157
27165	8
5939	593
11176	555
506	10602
692090	0
26789	0
10728	3209
4666	8438
5557	234
8630	8
121214	0
8608	1
11318	0
9880	122
6866	0
4640	0
23306	769
4665	908
6778	1179
4035	3567
100302201	0
11247	7
6472	2762
56901	8
246329	5
22864	627
3626	0
83729	2
2735	4
64333	0
4141	739
102465454	1
1649	71
693201	0
114785	69
10540	2669
3798	0
79837	384
196403	143
115557	432
101927583	0
65012	20
2583	138
10956	1179
116986	2
100130776	87
6302	210
1019	2089
102466729	0
92979	87
1594	1074
4234	61
25895	183
10102	227
10677	27
10106	1319
407016	0
100506844	245
91419	2
105369972	0
101927653	0
100506869	0
121227	192
9194	1954
338811	3
9958	1264
102465133	0
23041	1109
283416	240
406891	17
57460	31
552	0
283417	0
10329	324
104169670	0
57522	744
144577	195
115749	0
11260	3901
29110	636
283349	600
100500856	0
693129	0
2799	4691
23329	6
400046	0
11197	0
23592	720
253827	3022
100507065	65
105369187	2
204010	1876
8091	1590
100129940	356
102464827	0
84298	133
103625681	1
51643	1593
11213	1
102465249	0
92797	38
23426	5
102724421	0
55832	4286
100507175	0
8445	307
101927901	1
101927922	0
100885789	0
3458	0
55801	0
50616	0
56890	96
100507195	0
5908	947
100379132	1
100507250	1
57122	819
55508	174
100130075	0
4193	1441
1368	1000
11052	1222
100302182	0
4069	0
8089	325
10818	818
100500903	0
100500868	0
10576	4197
376132	0
144453	0
101928002	0
117177	83
196446	0
101928062	4
4848	946
27345	1
5787	0
5801	5
7103	0
8549	0
105369834	0
196441	433
83591	236
55266	720
23011	535
64786	340
729633	2
121278	0
283392	23
29953	255
101928137	0
100507377	0
552889	342
3747	1
84698	6
256710	6
144321	11
11010	2074
11103	693
22822	22707
4673	4381
79738	295
114882	4857
23390	738
1466	1187
144455	1022
89795	2812
6857	159
100302136	0
5074	1419
4659	2825
283310	1
105369868	0
105378254	0
374462	0
4618	0
4617	0
101928420	0
8825	4
693202	0
693203	0
105369869	0
79611	2
100616133	0
8499	0
102724663	0
101928449	0
29080	210
84190	72
160335	134
55117	1949
144448	1
84125	13
8092	31
9182	0
4922	7
25834	0
400058	0
160419	1
91298	719
80184	297
160418	1563
4254	157
728084	4
1848	3022
105369889	46
282809	476
8693	34
100528030	0
102724782	3
490	1920
338758	59
439916	0
196477	0
1833	0
11081	0
4060	694
1634	1584
256021	0
694	2333
101930023	0
574016	0
574028	0
338809	0
440107	8
8411	616
643339	3
102724933	0
11163	715
7334	1733
28977	1479
144481	16
8835	612
8738	446
101928731	0
10154	159
51134	113
144486	3
100847031	0
57458	158
102465834	0
105369914	0
574449	0
160313	0
55967	1640
7181	250
55785	261
55591	907
442903	0
100500802	0
10988	823
84101	7
100132594	0
59277	892
6636	227
120935	4
144193	0
3034	2
4048	1590
100189239	1
2004	3156
5128	2684
144535	19
121441	836
196475	0
100302289	0
406926	0
643711	0
100873757	0
100616287	0
100422924	0
121456	17
643770	1
100189207	0
100189171	0
100128191	89
7112	2897
5250	8539
677832	6
121457	1689
317	726
56899	90
101928937	0
196472	0
23074	1293
55592	8
100302217	0
64431	792
120863	13
55681	1976
246213	0
9971	0
283431	985
121601	37
160728	0
27340	665
400	1286
121599	0
4604	0
56994	494
50511	4
79158	757
101929005	1
55332	786
51019	602
79023	953
55010	350
5367	4
3479	0
283432	0
5053	0
429	0
374470	0
101929058	0
101929084	0
55576	0
51559	227
253724	4
7184	9243
100500842	0
728568	178
6996	506
83468	184
29915	527
4801	331
7296	10990
493861	12
50515	127
100500843	0
84102	222
121053	101
160428	1141
414300	0
23325	2841
55198	1115
387882	8569
101929110	0
9891	153
10970	4402
255394	475
55703	158
100287944	0
5992	0
100505978	0
55188	269
90488	1871
80298	125
1407	407
121551	501
11137	904
11108	677
101929162	4
121549	0
728739	0
9671	0
1240	3
102723562	0
11153	84
9733	330
23479	846
338773	5
6404	4
100616240	0
23603	4261
54434	820
693204	0
1610	0
55530	0
84749	107
100131733	0
121642	83
7374	500
32	13
121643	0
101928138	0
283446	4
83892	496
89910	291
326625	716
4598	850
84915	3
84983	0
59341	2
100616454	0
51228	981
84260	57
9815	464
88455	1474
400073	81
28981	157
488	4672
51434	631
10094	5893
51184	424
29902	445
51699	665
144715	5
160760	366
79600	181
84329	5
5501	2181
160762	0
4633	0
100131138	0
23316	0
102465455	0
144717	139
10019	5160
6311	486
8315	258
80724	399
217	0
102465456	0
51275	206
8550	520
89894	83
8759	9
10961	270
80018	947
100500889	0
10906	296
283450	436
102465519	0
6128	13994
5781	2886
100302227	0
22895	0
4938	0
4940	27
4939	36
1840	3
8437	0
387885	0
79039	402
102466222	0
84934	215
115811	34
53373	576
102465457	2
80024	82
196463	501
10993	0
113675	51
64211	0
104355219	0
100506465	2
9904	254
6910	0
105369997	0
255480	0
6926	212
23389	652
693205	0
100616309	0
100287569	1
643246	5
79794	611
84900	12
8739	0
26259	349
100506551	9
54997	0
101928244	0
23014	748
4842	0
283455	0
5985	490
55884	3521
54621	118
5037	4446
51347	696
64426	703
84530	0
26353	2
144742	0
160777	0
387890	2
5564	361
11113	681
100302274	6
92558	0
11021	509
10985	1943
100616179	0
6175	57277
100506649	27
5829	1158
26834	101
23409	32
26835	0
5319	4
4440	0
1337	6677
51499	363
283459	829
8683	203
8655	3153
100506668	105
84274	453
9921	1372
51367	498
9478	3
9761	2339
84747	483
100616329	0
35	133
121665	292
283460	0
6927	7
64897	110
8638	55
5027	1
5025	40
10645	433
51433	2835
80196	189
84678	233
102465665	1
84876	495
283385	0
144404	172
54509	10
338799	88
23067	133
3242	11
5715	1718
144406	1127
605	500
22877	320
254050	2
386653	0
79369	18
56616	860
101593348	0
65082	282
6249	974
100507066	4
55596	195
65117	252
9735	1033
338442	4
8843	0
27198	3
8562	611
84660	6
9026	146
79720	592
23457	102
79676	205
51329	1152
57605	94
100422931	0
100507091	3
10198	730
91574	295
8099	2874
55206	1680
100293704	24
102466877	0
387893	689
196383	182
11066	43
353116	252
100500909	0
101927415	4
10959	8577
57696	181
1967	323
2967	1391
79867	127
23545	549
196385	20
80212	49
144348	360
100533183	0
144347	1
105370045	121
9612	559
102466204	0
949	1087
7316	24356
100847004	1
100189232	0
100189343	0
100009606	0
100189347	10
100189339	9
57647	275
140707	102
102659353	46
65985	564
114795	108
400084	0
101927464	0
105370059	0
100128554	0
100996671	0
387895	1
100507206	0
440117	0
101927592	10
101927616	0
101927637	1
400087	0
104472718	0
100862680	0
100996679	0
101927694	0
100616298	0
92293	0
100500817	0
121260	799
144423	0
121256	6
283352	0
101927735	0
100190940	0
440119	0
11211	0
9271	0
23504	0
2054	816
5901	8223
283383	0
116437	0
338797	0
100996701	0
6433	343
4326	354
8408	129
80324	74
57634	439
677829	0
347918	53
317781	207
79050	143
50614	1
100130238	0
101928416	0
100129528	0
57666	61
100996573	6
102465975	2
100507055	0
22953	0
5426	308
5827	236
192111	1034
23141	1337
2802	1735
55743	498
101928530	0
100289635	149
7574	151
101928597	1
7637	257
7699	161
101060200	24
7556	54
10795	434
647589	0
26080	0
100874164	0
284232	0
100873763	0
100873777	0
100652856	0
105370098	0
105377819	0
348021	0
100873761	0
7278	0
101928697	0
100101938	0
100287114	0
93492	1
54737	241
55269	538
9205	312
7750	832
104355137	0
2700	19
2706	80
10804	0
51084	388
100616304	0
8100	106
53342	59
221143	107
64328	1194
101930748	0
26524	680
10284	1154
221150	157
78988	1177
103689843	0
101928764	0
650794	26
100652865	2
253832	3898
221154	624
100873767	0
2254	0
100874182	0
100506622	0
646201	0
6445	0
100873766	0
26278	9783
100506680	2
100506697	5
55504	931
4285	152
542767	2
387911	0
400110	0
221178	791
100313842	0
100874231	0
338872	0
143	741
105370295	0
101927375	0
374491	0
479	0
56163	4
55835	341
646405	0
5042	3
219287	0
101928922	0
102723318	0
9107	2172
9818	2191
51761	5
100873778	0
387914	773
6049	769
1024	291
10810	278
2835	0
219333	1152
100874070	0
100874071	2
102723332	0
6144	17688
26771	2
619499	25
387496	13
2971	1919
219402	210
100873768	0
222484	200
51082	1327
219409	0
100861550	0
3651	0
432369	2
1045	0
646625	0
2322	4
255967	578
100288730	4
100873781	2
2321	116
51371	1929
283537	107
100873762	0
23281	23
100874107	0
6541	1763
5412	994
100874059	0
100861573	0
440131	0
84056	1389
100873769	0
100188949	0
103724387	7
3146	2918
10208	293
100189036	3
241	2
100874158	0
440132	0
100507064	0
84935	7
122046	0
10808	1019
145173	350
122042	0
196549	0
100507099	0
10129	7
646799	0
675	488
90634	21
10443	1038
100462953	1
116828	14
23047	1018
100874167	0
101927403	0
9365	3
90627	781
100874241	45
5983	307
100874179	0
26960	161
4081	0
9201	80
100526761	1
54937	0
728591	2
100873774	0
23111	1240
100507135	3
8900	0
400120	0
4093	171
5994	17
29880	594
11340	516
55578	946
122011	0
103695431	0
400121	2
10631	5
7223	101
100874188	3
51569	2251
101929121	0
100874147	0
341640	4
100873764	0
161003	0
80209	115
387921	176
10186	458
105370296	5
57511	2035
100422940	3
105370172	1
100874127	0
400123	3
646982	4
2308	328
100313896	0
10240	268
10166	352
100616668	12
693206	0
283507	4
1997	380
100189333	3
11193	78
100422878	0
89890	327
101929140	14
84078	160
9617	130
79612	161
100873765	0
100506759	0
28984	10
23078	354
100847026	0
100507240	0
160851	646
11215	1717
8600	2
144809	0
103689845	0
104355147	0
94240	74
29103	1257
100874159	0
55068	140
100874130	0
160857	109
144811	410
121838	0
101929212	2
79024	6
100874377	2
102465876	0
105370297	0
387923	0
400128	0
8848	3937
641467	70
144817	0
100189030	1
26747	280
55425	659
101929259	0
2963	1062
100873773	0
386618	105
7178	33865
677814	1
100190939	92
253512	196
100874259	2
83548	1172
220081	2
103752581	0
220082	0
283514	0
23091	395
100509894	0
1361	1
3936	0
220416	5
100861554	0
80183	0
100873772	0
101929344	0
23143	285
2098	3004
3356	0
100874082	0
100861549	3
8803	1039
101929410	1
55270	415
29079	232
100873965	0
9445	4126
100862704	0
5925	1743
10161	82
1102	70
100129597	0
57105	1
22862	2353
2862	0
81602	35
81617	440
83852	219
51131	293
55213	465
115761	0
84650	1021
3839	1743
220429	0
57213	297
8847	117
100500908	2
10206	542
283518	10
406950	0
406948	1
10301	79
145165	22
103689915	0
220107	3
100874074	0
100874255	2
79621	241
2974	0
647166	0
220108	0
647174	12
100847003	0
26512	2362
100507398	16
100616423	0
115825	731
79758	38
283521	0
83446	0
540	45
440138	39
9724	395
341676	4
101929657	0
4752	130
100887750	46
103191607	0
55901	6
51028	499
26586	1911
220115	0
144983	111
10910	422
11061	0
100313778	0
5100	0
10562	0
102723875	0
100861552	0
100507428	0
100302187	0
100846996	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	1
101926897	0
81624	1007
100874195	1
100874196	2
100874169	0
81550	289
101926930	0
100422973	0
64881	0
101926951	0
100874143	0
103752583	0
100874176	0
104355293	0
100874157	0
283491	0
100873780	0
102723968	0
101927016	0
100616302	0
100616205	0
5101	1233
100874064	6
100874086	1
100874087	3
100874145	0
338862	0
103689913	0
57626	0
6315	0
100885781	0
1602	0
440145	1038
79866	362
22894	1154
10464	376
100873779	0
688	286
100873770	0
100874155	0
11278	1480
100874151	0
338864	0
647288	0
9882	377
170622	2078
7347	690
101927155	9
4008	540
729420	0
104326189	0
115207	1878
690	0
730249	25
1203	442
26224	826
23077	1502
100874212	2
8796	0
104355296	0
100129307	0
122060	0
100500861	0
100505518	0
1910	0
101927176	0
100874175	0
100874222	0
5457	0
79596	191
100874126	0
64062	742
100505538	15
100874208	0
54602	1080
103724388	0
102724076	0
101927195	0
101515984	0
101927216	2
10253	820
103724386	0
100861546	0
100873771	0
114798	0
105370288	0
100874128	1
104355140	0
100874137	0
100873775	0
84189	3
642345	7
100616182	0
26050	174
101930749	0
100874168	0
100874172	0
100874139	0
100874187	0
693207	0
101927224	0
100873776	0
144776	0
101930747	0
100874150	0
407975	116
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	1
100873970	0
100847092	0
100873969	0
104326053	0
10082	450
100873973	0
100873972	0
1638	11
100189251	0
23483	178
160897	1827
101927248	1
11166	248
105376685	42
100507533	90
101927284	0
100861544	0
10257	610
9071	1
100874194	0
22873	969
5611	3382
55757	1401
105370367	4
266722	104
100616137	0
100887754	0
27199	0
10150	1791
103625683	0
5911	1682
3843	5488
10160	3
140432	0
100422881	0
8428	1666
6564	0
23348	236
100874096	0
100873782	0
100861541	1
100289373	10
337867	693
2841	14
1880	18
100131561	0
693208	1
102725509	1
9375	3783
104355149	0
171425	5
100422861	0
100874063	0
101927465	0
101927437	0
85416	6
7546	99
100861542	0
5095	223
100885777	8
87769	0
84899	208
105370368	8
100885778	0
100874161	0
259232	20
9358	76
2259	13
100616110	0
100616239	0
283480	2
100874081	0
283481	8
7174	509
196541	0
643677	6
93081	322
79070	899
54841	464
100533467	0
2073	91
121952	1
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	179
1948	1028
55082	271
283483	4
100874173	0
728215	40
100302286	0
100874375	0
3981	298
84945	243
10673	6
23026	35
100885782	0
104326054	0
101409253	0
8660	600
104355146	0
1282	3014
1284	3590
102465872	2
100874203	2
55647	83
55739	271
79587	559
105376684	4
3621	139
105370362	1
283487	10
55608	569
104355135	6
