Geneid	HMECPIT1_3
100271835	0
440895	0
440894	2
105373985	0
105373986	0
100422994	0
7851	0
100616123	0
4867	101
205251	894
100507334	0
100847033	0
105373551	0
151009	1
100288570	0
100288695	7
729540	3
699	2368
55289	1
400997	0
10018	32
101927260	59
100616341	1
541471	862
105373987	0
64682	1168
100616165	2
10461	0
84910	1812
129804	27
84524	46
376940	592
727851	32
150465	1735
84172	239
84269	124
400999	17
6574	9218
284958	15
150468	766
3552	5424
3553	38912
27178	30
56300	1
27179	0
27177	0
26525	0
84639	0
3557	1
23550	194
7849	45
654433	156
100130100	41
150472	228
200350	10
103344932	0
729468	1
654412	0
100302128	0
375260	66
84771	6
118433	156
11159	43
80255	1215
100616208	0
101060091	28
10096	4120
100499194	3
440900	0
57628	0
101927591	0
389023	0
8886	915
54520	489
105373988	0
51141	213
101927709	0
2019	25
8685	0
165257	0
55240	3647
100874111	45
130355	55
1622	2110
140738	0
6344	0
200373	1
80775	149
101927764	0
5775	551
57669	515
79134	506
5899	227
105373989	0
3625	0
84931	1
2736	86
29842	0
23332	1248
100151683	81
105373990	2
254128	20
84365	533
7247	750
129684	0
105373602	0
2995	286
101929926	0
274	441
339761	30
2071	538
10746	1471
105373606	4
100506922	133
5624	0
100616187	0
55677	631
4648	63
55679	9
2840	1
84826	188
55339	547
5433	332
83607	463
79595	281
56886	1664
9394	188
101927881	0
151121	0
389033	0
101927924	0
100131320	0
84084	2
440905	0
728378	0
285103	0
91409	40
55627	643
80097	1491
112714	1
100189418	0
84317	341
92856	273
26469	209
100216479	0
646802	0
653269	0
653275	0
646743	0
150527	0
55997	0
653781	0
100132708	0
344561	0
205147	0
50649	56
130074	1453
55041	2690
445582	1
440910	0
150786	14
105373619	0
389043	0
401010	1
653784	2047
113457	6
100616378	5
150776	153
90557	113
440915	0
101927994	0
29798	11
408029	0
101928067	0
554226	0
100313824	0
646915	0
2863	236
116372	139
344148	52
101928185	1
101928161	1
4249	1974
100500878	2
81615	0
130013	3
100847069	0
100129961	9
905	796
80122	2
22930	985
84083	289
23518	422
406915	0
23190	2058
3938	3
100507600	0
4175	391
1615	1351
101928243	12
7852	0
80731	0
101928273	0
3176	3
339745	783
11249	0
647012	0
53353	10
102465692	0
8942	4260
55843	3
101928386	5
79712	277
9839	383
100303491	0
101928455	0
401014	1
728773	0
92	219
5000	398
55777	255
26122	384
101928526	0
3800	6
130576	1
130574	0
27249	4432
101929231	19
390	8306
101929260	4
101929282	2
375287	153
9111	111
101929319	0
7130	126
100616392	0
100616418	0
55183	2032
4703	25
26225	1507
785	2
10254	1570
114793	3095
55660	1890
151188	547
56475	0
114805	3
100144595	7
3760	0
101929378	0
4929	135
100189021	2
100189208	0
2820	967
11227	518
57471	8
728066	4
9595	50
130399	36
90	415
151531	0
554201	0
130940	2
8502	526
92196	28
85461	1070
102465535	0
151525	183
29994	501
643072	10
64844	2028
9936	6
100526664	0
4065	0
22925	234
3694	1
100505984	5
5937	2037
100616364	0
10010	814
101929512	7
100996579	1
10213	2887
10716	1
285116	212
57282	6
1803	0
101929532	17
2641	0
2191	1269
64135	26
25801	6
90134	0
101929570	0
55137	56
2888	186
22837	51
100337591	0
101929633	0
151258	0
6328	1
6326	6
80034	91
2591	1609
100506124	10
79809	413
100506134	5
102724058	0
6323	0
101929680	0
6335	1
6332	0
129446	0
100874011	0
8708	0
27347	389
253782	1026
100616356	0
100861402	0
115677	10
57405	3
57818	0
8647	0
10170	5
4036	0
129880	143
10324	2
79675	262
9360	526
129881	13
493911	6
100526832	0
151230	4
6741	389
29081	929
130507	829
140469	0
101929753	0
101926913	0
440925	0
389058	2
285141	0
2571	0
26003	1495
9874	732
79828	821
80067	402
79901	3026
1781	1857
8604	392
8520	708
254042	116
1745	88
1746	54
104326193	0
3655	24795
5163	2121
91149	10
11069	19
51776	6263
339751	87
83879	89
6670	3537
100128905	5
29789	2566
285084	0
100131390	0
9541	214
79634	189
151556	99
7456	276
440926	279
1134	1
1123	389
1386	958
100126350	2
518	611
80856	1625
344191	0
3239	0
3238	0
3237	0
3236	0
3235	1
3234	170
100506783	82
3232	1
406903	0
3233	10
401022	2
102800310	4
3231	0
102465802	0
10651	163
100302142	0
375295	685
102724224	96
105373759	9
220988	2155
100616394	0
4780	1490
100422824	1
100130691	41
102465255	0
8540	831
150737	81
92104	170
50940	2
105373764	0
129831	148
114880	267
101927027	155
8575	1109
494513	15
51661	177
65977	367
100506866	130
7273	1252
101927055	0
285025	1
91404	1335
151126	3
100302172	0
57703	299
101669767	0
10477	1131
101927156	0
100616213	0
3676	1
375298	0
4760	0
6744	3150
151242	0
5136	0
54431	4012
2487	3
10787	7519
142679	100
129401	491
100616305	0
105373780	19
91752	437
101927196	0
401024	28
101927217	7
55854	1036
3685	5039
165215	378
151112	0
10203	8
7035	5223
104355152	0
51454	152
693146	0
116093	0
1281	192
100302219	0
100616324	0
100500837	0
1290	9529
100422908	3
84128	1204
30061	0
54529	890
150709	54
64172	248
101409258	3
94101	1066
5378	449
84281	21
2660	0
26275	131
105373800	0
3628	173
54842	457
100131211	437
105373801	18
4664	2838
2744	2087
6772	1416
6775	406
4430	10429
64859	2279
729254	1
8436	21
23671	22
64002	0
101927406	0
101927431	0
57181	1094
56171	7
9262	3055
57520	292
101927482	112
284992	45
100130452	1
9330	1173
401027	0
80055	694
91526	79
101927547	0
23451	5357
80219	1523
3329	4157
3336	217
100529241	0
25843	2
130132	4
92935	141
66037	0
5334	0
101927619	0
23314	420
150538	1
101927641	0
348751	12
205327	734
129450	203
79568	297
26010	1015
130535	46
151246	682
316	10187
344454	0
100507140	0
101927795	0
9689	10514
100873740	0
1195	681
53938	412
60491	646
4999	347
285172	556
4709	900
8837	778
65072	17
843	117
841	729
130540	6
66008	906
55437	592
151254	0
65062	1091
58538	631
57679	692
105373840	0
65061	18
8324	250
100652824	2
7341	1187
51602	595
692110	0
100113392	10
692058	1
659	2414
150864	180
130026	38
55759	784
79800	504
65065	1438
57404	462
10152	1410
65059	3454
940	1
1493	0
29851	0
117583	72
8828	1666
54891	713
100329109	63
4719	1015
1933	6429
26798	6
619569	2
2825	1
101669764	0
57683	765
8745	17
200726	0
391475	0
130752	0
22868	1136
100422993	0
100423002	0
130749	1
8609	1986
100423036	4
102465835	24
101927865	23
100302130	0
1385	890
151194	131
151195	1127
100616361	0
7855	23
389072	270
100507443	0
1421	0
1420	0
1419	0
1418	0
389073	0
3417	2051
100507475	10
200576	1678
5746	1
4133	11
285175	0
6120	707
151050	149
101928020	11
33	0
4632	0
102724820	17
10314	3100
1373	177
29034	1
2066	17
100313771	0
100616267	0
100616472	0
22807	1929
100130451	0
79582	162
100616375	0
402117	0
100885780	0
580	948
101928103	14
26154	10
471	778
2335	222111
102724849	4
646324	6
55686	271
55825	156
92691	1
7520	6621
150967	46
57574	254
50485	446
6168	31615
101928232	0
3485	7
3488	6861
7141	0
101928327	0
729582	181
7145	555
102465485	5
285180	0
3580	0
3579	0
3577	0
10109	5129
100189253	0
151306	10
14	405
25953	665
64114	2330
102465256	2
103689911	0
102466197	0
375307	0
101928513	0
6556	9
58190	1028
407017	5
7429	4
57695	616
9125	943
84812	60
7701	196
617	176
64320	203
27148	120
9654	225
1593	0
53632	0
103504730	0
7475	0
80326	0
101928537	0
8941	3
151300	0
54738	0
1412	1
494324	0
100129175	0
255101	0
3549	0
100422957	0
79840	76
151295	4
27013	242
79137	1269
130617	289
10058	110
79065	1117
55139	434
79411	57
8576	290
7277	675
80086	1
3300	252
5798	2
406944	0
389075	0
23549	803
1674	1
10290	1718
100996693	24
29926	893
55515	2
79586	2223
130612	27
100423039	0
23363	633
3623	7
114790	186
6508	139
101928639	0
100422959	0
2043	341
5077	2
151278	0
130367	5
10056	915
116255	0
2181	2188
23704	0
7857	92
130340	114
57590	2581
65080	903
5270	3181
79843	0
8452	1604
55619	871
100616207	0
57624	0
646736	0
100847053	0
3667	923
84236	470
1286	15
1285	7
654841	3
56947	2010
79853	12
100847081	0
3267	4910
56918	0
80704	56
6364	2105
164781	57
80309	0
55022	2318
92737	13056
9320	4323
130888	249
151473	12
3431	86
11262	1
93349	113
6672	975
151475	3
51719	5353
81618	469
151484	0
9290	0
348761	0
130560	0
257407	0
5707	1555
3357	18
80210	229
100616317	0
93010	4
105373926	0
4691	1293
654321	3
6082	5
25826	0
151477	3
10316	0
165100	0
5757	6114
100302285	0
5147	355
64708	123
100302126	0
4880	0
129563	115
693147	0
250	0
347694	0
251	0
248	0
9427	0
646960	0
1144	2
1146	22
200765	115
9470	317
100847037	0
80303	0
26058	617
3769	43
389084	16
25791	86
4759	0
3635	0
55054	678
677775	538
677772	600
6295	0
8527	660
55230	752
54576	0
54575	0
54600	0
54577	2
54578	1
54579	1
54657	0
54659	0
414061	0
100286922	0
54658	3
339766	3
55355	1963
151507	79
79054	2
6694	1
10123	1240
23677	946
116987	689
2637	18
401036	3
79781	3
57007	3
105373991	0
93463	9
10920	3996
1293	1508
105373957	41
79083	1535
102465486	0
51052	0
64284	10
9208	773
375316	10
10267	836
140739	402
100533179	0
51540	0
339768	0
377007	0
151176	46
80895	221
151174	0
643387	0
55502	70
8864	101
26146	124
51665	1388
151171	1
100287387	22
117581	755
401039	3
9759	246
100616397	0
100616493	0
85009	0
100423043	0
100616360	0
401040	0
150935	0
101927147	0
100616417	0
4705	1059
389090	0
643905	0
150681	0
150678	268
150677	1
2817	728
100130449	0
406941	0
51281	39
285193	69
57140	408
101752400	20
11132	417
2859	1
653437	0
375318	0
547	0
189	0
79919	0
728763	0
200772	0
25992	84
130916	202
23178	20
5510	154
50636	16
3069	4843
101927509	29
4735	5054
9855	264
100422942	0
10494	1606
100379249	0
666	421
51078	536
23192	509
1841	645
84289	214
728294	250
64090	0
129807	0
5133	0
285093	0
101927289	0
285095	0
102723927	0
728323	11
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	20
85364	98
100507459	43
6666	214
80023	266
57761	2179
10616	1949
128637	893
1457	2448
6939	0
140809	1850
85508	5
113278	0
83541	265
51378	0
343637	0
105372493	5
9491	1165
55321	2
400831	0
642636	194
9751	1012
100528031	0
27111	93
100507495	232
2280	10203
102465524	0
55968	869
284759	6
128646	20
10326	155
55423	6
101929010	9
100289473	0
140885	375
727993	0
5173	0
140901	1222
388780	2
7053	1
343641	0
6628	5721
100113378	0
79175	242
117532	0
10528	703
100302138	0
692213	0
677831	15
692201	0
26793	0
26792	0
3420	379
57593	23
56265	0
128653	2
100288797	0
64773	662
64601	564
5786	934
2797	12
64949	416
101929098	0
5020	0
551	0
100134015	10
22888	340
60493	436
9762	228
65992	103
3704	427
83959	33
25943	1117
8455	1614
64096	0
80332	11
6614	0
116835	3
54976	622
25876	9
1059	2676
994	1718
101929125	12
55317	326
57506	1357
80025	772
406896	0
100302282	0
11237	884
54498	1613
728228	8
146	13
5621	8426
23627	0
149830	0
9770	3
9962	634
29058	2389
5111	1527
100302739	0
8760	1206
128674	0
728283	0
100507629	2
643406	0
149837	2
101929207	0
56261	1158
149840	60
1114	1
51605	302
84515	514
101929225	4
54675	1187
164312	4
55612	1063
101929244	0
650	4368
101929265	0
101929312	0
102465865	0
54363	0
56255	1911
23236	2
26767	0
5332	75
101929329	0
24141	0
57144	0
101929371	0
100131208	16
63926	200
6616	155
8195	458
128710	127
182	570
102465525	0
101929395	0
101929413	0
339593	1
728450	3
22903	1357
101929486	0
102606466	0
100505515	0
55304	554
140862	0
100505536	1
55617	151
51575	185
79133	233
80343	0
140733	7
23767	93
140848	0
100379174	0
613266	0
55614	262
6629	1687
56914	0
5126	0
631	26
11034	4293
6238	2284
140836	0
27131	1783
692086	520
92667	474
58495	0
100303755	35
57325	261
7692	639
440757	0
55184	42
10621	487
100422875	0
10741	1154
10483	1956
388789	1047
92675	1549
101929526	6
29075	1
100270804	7
100128496	0
140856	0
57419	1
100130264	0
54453	1226
51126	456
51340	1094
26074	0
3642	0
57186	216
55857	289
101929591	8
22803	2580
644524	0
4821	0
101929625	0
101929608	0
5075	7
100270679	0
101929663	0
284788	0
140828	0
3170	1
101929685	0
6754	0
7056	20749
22918	6
200261	1
29107	1037
100505683	3
64412	585
63908	126
128817	0
140880	0
10047	0
164380	0
128821	0
128822	0
1471	1377
1472	0
1469	0
1470	0
1473	0
92086	0
400839	0
105372585	0
79953	0
8530	1
57136	1162
84532	9
30813	0
284798	0
101926889	3
955	784
5834	4890
26090	978
9837	317
22981	121
140838	409
102724826	42
26152	265
728882	5
101926935	3
101926955	0
100134868	3
284800	0
149934	0
284801	7
724033	7
100289097	403
102723316	0
647476	0
102723390	7
284802	125
140678	5
245929	0
245930	0
117285	0
245932	0
245934	0
245935	0
245936	0
245937	0
28954	0
140875	0
81502	1990
100101490	57
100874042	10
3397	3776
100422904	4
84701	0
598	496
22974	1749
85366	4
2307	0
128853	0
164395	3
81572	164
343702	0
140706	0
3055	0
9777	1575
128854	1
5326	204
23509	2672
100302183	0
9371	820
171023	950
140688	137
101929698	0
149950	0
284805	1
149951	274
1789	146
22919	1088
388795	2
140732	0
80341	0
128859	0
359710	0
149954	0
105372714	0
140683	0
317716	0
128861	0
51297	0
92747	0
51654	136
6640	218
9139	678
63941	513
128864	20
170487	83
1869	474
11264	371
84905	68
101929746	13
128866	343
101926888	33
22913	2473
100616434	0
8894	4722
434	3
191	1625
83737	6328
693229	4
83658	620
84557	108
128869	457
58476	157
23054	446
128872	0
2686	513
55902	1675
2937	1957
57644	44
574501	0
100616134	0
26133	3759
55741	772
10544	1161
10893	65
101410538	135
3692	5566
140846	4
128876	0
55245	847
8200	7
100302125	0
11190	275
140873	0
51614	2663
80307	166
6676	328
8904	3498
10137	1805
9054	827
140823	2047
9584	3639
51230	3014
51282	1396
140894	1
647979	3511
2036	12
25980	800
22839	524
101926987	0
10398	648
60436	13
100527943	0
55969	906
84174	1
57446	623
79980	1037
140710	855
140711	25
25939	110
5933	449
140699	9
6185	7974
2691	0
63905	730
6714	633
10904	527
4826	5
100861522	0
100287792	0
56259	364
128434	8
9675	807
58490	647
7052	2342
85449	10
149684	2
671	0
3929	13
388796	480
26776	6
26777	9
677839	10
677840	13
128439	109
677821	2
677837	4
57148	3282
100616190	4
149685	0
343578	0
140679	0
79913	226
26051	0
81610	1602
60625	394
339568	0
100505663	0
9935	1509
7150	1697
101927117	33
5335	774
102466912	0
23051	870
64900	281
90187	0
84181	952
11122	3
101927159	0
6431	2177
26013	2
10110	0
51098	626
4605	252
149699	0
84969	235
57158	277
51526	591
100505783	87
78997	1
128486	40
140902	0
3172	0
101927219	0
100500813	0
101927242	0
140834	0
79183	946
10955	4588
11142	181
100	145
79015	2
8839	36
60598	4
140730	0
7529	7596
80336	135
10953	871
100505826	6
6789	1595
3787	17
149708	0
128488	1
5266	5
6406	0
6407	0
6590	1
8785	2
11317	0
6385	2528
90196	347
767557	0
27296	10
55861	1
51604	1677
102465487	1
10406	0
10816	0
140870	0
100526773	0
57119	0
90199	0
259240	0
140832	0
259239	2
280664	0
164237	0
100500897	0
391253	1
140686	5
116092	176
11065	1208
7125	1
90203	848
10005	552
140831	46
90204	228
128497	7
140825	21
5476	1592
5360	303
63935	469
63925	455
4318	8
57468	2
57727	117
958	2
64405	0
51006	1084
63916	1210
100130934	0
7686	0
55713	0
128506	0
64849	64
112858	777
81031	0
2139	4
100500814	0
23613	1241
100131496	34
8202	3827
55959	21
101927457	0
101060004	0
284749	0
57580	1520
10564	2816
102723483	2
1434	4261
6780	1318
55661	358
57169	1722
441951	3451
26765	32
100113393	33
692057	6
3745	2
5740	1
105372715	1
9334	986
23315	283
9825	137
55905	1543
6615	4
100887755	0
7335	79
387522	0
387521	256
101927541	12
101927559	0
1051	2792
100506115	2
284751	11
101927586	3
5770	3572
693230	8
140876	140
100302146	0
100506175	7
84612	236
55653	234
23394	2844
101927631	17
8813	1658
27304	353
3755	1563
4773	509
100422889	0
10079	348
57167	10
101927678	4
55734	298
101927700	0
128553	0
101927770	10
7764	1067
391257	0
8537	0
100616225	0
1591	32
5203	1433
55816	0
101927796	0
102723578	0
140689	0
4159	0
116151	543
6790	2173
1477	572
57091	0
51507	938
140687	11
200232	0
388799	2
105372682	0
7022	1925
655	1
102723590	0
100422883	0
23626	0
8480	885
100462983	4
55544	117
140690	0
5105	0
81030	0
56937	693
100616353	0
128602	0
140731	1
55370	315
57403	1724
9217	696
164284	1913
149773	107
79160	5
100534593	8
8675	1277
79716	71
407022	1
100126296	0
149775	3
2778	14345
101927932	4
51497	722
1522	844
81027	12
100533975	0
514	68
51012	1413
128611	0
1908	0
116154	0
100506384	0
10388	7
63939	225
5509	119
60437	3
284756	139
729296	1
284757	0
693231	0
101928048	0
100616362	0
100616440	0
100506470	0
1002	119
100302168	0
6874	58
105372704	0
100422838	0
149986	590
5688	5261
26039	420
26164	271
11255	0
105369209	0
9885	514
11047	1720
3911	32
100616340	0
101928158	0
6227	1803
81928	99
140893	0
140628	0
253868	0
128826	0
406904	0
406923	0
28231	2787
101928465	40
100127888	20
4923	489
100652730	8
55257	661
101409261	8
11054	799
1299	2
10732	974
100132911	4
11083	1197
54994	928
63910	2
128408	0
63930	0
100144596	0
100144597	0
768097	0
768096	12
406909	0
54915	807
79444	0
100423014	0
128414	0
100192386	0
55738	1022
100422945	0
57642	3
1137	0
100130587	0
102723788	0
3785	0
1917	6
79144	1778
5753	7
6725	1
79025	11
85441	990
26205	286
50861	35
100533107	0
51750	52
8771	34
10139	487
84619	251
54923	93
56731	911
140685	18
101928604	0
100128998	0
140701	119
7165	6190
80331	2004
100126329	0
100126339	0
100126352	0
100126330	0
103504732	0
54963	822
100302137	3
693232	0
100113386	36
57473	232
140700	10
24148	916
284739	9
6919	225
54345	0
10287	377
102466741	0
4987	9
198437	5
2832	0
4661	0
55251	128
140849	3
102724184	0
102723996	0
102724023	113
102724159	102
102724200	17
102724219	0
102724334	3
102724385	0
102724398	0
102724428	1
102724441	23
102724560	2
102724594	20
102724652	0
102466252	0
102724843	4
102724951	0
102723360	0
102723553	0
102723451	0
102723475	0
102465433	0
100500862	1663
100500815	66
103504727	0
103504739	0
103504733	0
103504731	11
103504728	0
105372731	1
100132288	17
101927345	0
441058	0
85319	0
105378260	0
7179	0
149992	0
100423018	0
102724188	0
317754	0
100423008	0
103504736	0
54055	0
391267	0
149998	3
54033	0
150000	1
6782	3359
64092	3
100874190	0
388813	1
8204	4958
29761	1116
388815	0
407055	0
406885	0
406912	0
100505929	0
100189284	43
1525	3
10950	413
246312	0
54149	93
140578	0
54075	0
5651	0
101927797	0
100422920	0
387486	0
4685	0
378828	0
101927821	0
101927843	0
54143	0
102466967	0
266917	0
101927869	0
339622	0
54072	0
114614	29
406947	0
282566	7
54148	782
58494	102
522	317
2551	965
351	4985
105372811	0
100996571	12
116159	17
9510	26
11096	2
100616243	0
54088	0
246705	0
284825	0
101927973	0
118421	4
29104	64
26046	1770
10069	91
10600	798
10694	3921
56911	47
193629	3
571	2038
100874322	4
2897	25
100379661	4
642976	0
26285	0
266919	0
9073	0
643803	0
100131902	0
388818	0
643812	0
337963	0
337959	0
100422891	0
140258	0
337960	0
284827	0
254950	0
337882	0
337969	0
337970	0
337971	0
337972	0
337973	0
337974	0
100288287	0
337968	0
337967	0
337979	0
337966	0
337975	0
100151643	0
337976	0
337985	0
100288323	0
337978	1
337977	0
337879	0
337878	0
337880	0
728299	0
7074	398
150051	6
6647	508
57466	196
30811	0
100551499	0
54069	269
56246	0
9875	811
677846	2
84996	45
59271	530
140290	4
56683	318
8867	249
100506215	17
94104	334
54067	0
56245	0
102724502	0
10215	0
101930746	0
116448	0
101928107	0
728409	0
3455	181
100288432	3
3588	734
3454	504
3460	880
757	1
54943	0
2618	524
6651	4084
102465248	0
29980	677
9946	163
6453	407
539	2072
100506334	0
400863	0
6526	1553
64968	124
114036	2
9992	0
54065	4
101928147	0
3753	0
101928182	0
1827	767
54102	0
54064	6
100506385	15
861	748
80215	5
100506403	0
768219	0
101928269	0
100996609	8
54093	151
100133286	3
873	1145
100506428	32
874	295
9980	402
23515	1178
8208	158
23562	62
6493	24
3141	404
53820	2
51227	228
7267	5982
257203	3
10311	1117
1859	1666
3763	0
10281	0
84677	2
259234	0
3772	45
102724678	0
2078	0
400866	2
2114	432
101928398	0
400867	0
101928435	0
8624	115
54014	1798
103091865	6
100874093	0
3150	3244
7485	574
150082	17
6450	12
102466972	0
114041	0
10317	0
150084	0
5121	0
1826	1
100616148	0
100506492	0
100874326	0
284835	1
100423023	1
25825	1413
191585	67
54097	0
4600	0
4599	7
7113	0
54090	0
150135	1
54089	0
54101	490
102465488	0
63977	132
25966	6987
49854	1114
150142	19
89766	3
150147	0
9619	0
7033	0
7032	0
7031	0
64699	0
53347	0
89765	1
54020	0
5152	0
10785	145
4731	505
105372818	4
100847013	0
5316	193
875	12
7307	41
1409	0
105372843	5
100126693	0
150094	185
284836	0
114038	0
11077	7
102464825	0
23076	746
8566	1634
105372824	11
1476	670
8568	200
284837	5
56894	1062
7109	272
5822	158
8209	162
23308	0
29947	0
326	0
5211	1328
755	188
7226	1
101928607	0
100861510	0
81543	0
54084	1
54082	0
114043	0
386677	0
386679	0
386682	0
386672	0
386680	0
386674	0
386675	0
386681	0
386676	0
353333	0
386678	0
386684	0
386683	0
353323	0
353332	0
386685	0
7327	659
101928689	3
6612	3016
754	3861
3689	51
100505746	16
84536	33
85395	375
727699	1
378825	0
105372836	5
728039	27
104	431
23275	911
642852	361
388830	0
80781	26
100874236	0
378832	0
102465489	0
6573	181
100129027	0
54039	11
101928796	18
1291	14996
1292	42268
10841	5
84221	0
4047	307
114044	62
8888	1655
54059	130
54058	104
5116	418
23181	884
100862692	4
6285	0
3275	439
105379419	0
102723780	0
105379427	0
102723769	0
81061	0
23784	0
100852406	0
503637	38
101929839	3
150160	0
387590	0
23783	0
150165	0
27437	0
128954	0
100130418	25
23765	297
27439	0
100996342	0
27440	451
100130717	9
51816	0
27442	0
27443	0
83733	19
101929372	0
529	2625
23786	1332
637	616
100423025	0
200298	0
57553	595
693233	0
100192420	0
55670	268
51807	4
11274	55
100996415	0
729461	0
105369191	0
653203	0
100996401	0
728229	39
728233	73
85376	6
642643	0
105372867	0
2679	0
102724123	0
8214	0
5625	0
26220	0
105372855	0
25787	0
26222	0
9993	809
25786	18
8220	296
23617	0
2928	0
100652736	27
6576	2854
8218	106
7290	300
64976	549
128977	306
7353	340
8318	160
7122	0
150185	0
5413	0
100526833	5
2812	0
6899	3
54584	292
79680	292
10587	497
1312	1394
100616414	1
421	25
128989	297
406961	0
54487	237
100500860	0
100302197	0
27037	150
102465490	0
5902	1409
29801	278
388849	22
284865	0
150197	18
65078	1
100302118	0
85359	706
101927859	3
105377189	0
373856	0
7625	248
91179	31
84861	218
51586	496
266697	0
84222	87
5297	415
3053	185
9342	423
1399	2342
101928891	4
150209	0
8216	704
80764	162
439931	8
113691	0
9127	4
6545	0
693234	0
440799	0
400891	1
400892	3
642633	0
728441	0
29797	0
105369215	0
100996335	0
440804	1
23119	95
645426	3
375133	53
150221	0
7332	837
150223	396
164592	4
23753	112
100126318	0
406920	0
23759	370
29799	30
5594	2770
9647	1581
8940	174
649179	0
28763	0
28784	0
28764	0
28771	0
84097	0
28757	0
28759	0
28760	0
28765	0
28819	0
28774	0
28785	0
28761	0
28758	0
28778	0
28766	0
28770	0
28772	0
28762	0
7441	0
96610	311
28779	2
28820	1
28821	0
28773	0
28780	0
28822	0
28775	0
28781	0
28823	0
28776	0
28767	0
84089	0
28825	0
28768	0
28783	0
28826	0
28777	0
140883	0
129025	0
23532	0
648691	0
28810	0
28811	0
28787	0
28788	0
28789	0
25812	14
91227	0
28790	0
28812	0
28791	0
28792	0
84090	0
28793	0
28813	0
28795	0
28796	0
28769	0
28797	0
28814	0
28798	0
28799	0
28800	0
28815	0
28801	0
28802	0
28816	0
28803	0
28804	0
723778	0
28817	0
28805	0
28806	0
28818	0
28807	0
28786	0
28808	0
28809	0
100847006	0
100423062	0
28833	0
3537	0
28832	0
3538	0
28831	0
3539	0
28830	0
3540	0
28829	0
3541	0
28827	0
28834	0
27156	1
2781	44
9609	43
613	967
26226	8
649264	0
150244	0
101929374	0
388882	0
101978785	0
3543	0
51233	0
91316	59
266747	68
7621	112
29802	0
150248	0
400916	2
4320	0
6598	0
91319	0
66035	0
284889	0
4282	0
100652871	0
653689	3
100037417	0
1652	0
2953	0
25774	0
102725204	0
23523	592
56241	20
2687	27
29774	1
101730217	0
23384	334
135	1
646023	15
51733	15
83606	2749
6634	1388
2678	36
388886	38
644165	0
646074	4
440822	0
7152	0
129049	0
255349	0
85379	240
100128531	1
1417	0
1415	0
91353	0
100652901	3
91355	63
1416	21
102466198	0
157	50
84700	0
23544	0
57168	51
89781	261
402055	195
24144	481
8459	434
100313914	0
1414	0
1413	0
440823	6
102724827	53
101929539	0
284898	0
4330	5
23760	707
284900	23
100423034	0
100422998	0
23331	1
102466081	0
11200	330
150274	326
150275	668
7494	1699
84133	146
100874123	4
25770	0
83999	315
129080	5
25807	192
2130	670
10634	1786
10633	4
162	1441
100500833	4
100113380	0
5988	0
10740	0
4744	0
8563	519
8508	1076
4771	1864
164633	0
55954	132
29796	683
84164	324
8897	429
102466742	0
101929664	0
150280	1
3976	2842
5008	5
652968	94
83874	249
10291	712
550631	16
85371	22
200312	383
23541	2051
51537	183
266629	1
376844	0
284904	3
730005	0
9514	2
23481	1184
6948	9
339665	257
150290	56
101929728	0
23762	543
100422912	0
150291	2
22880	263
55000	1323
6525	5920
140606	1495
27124	0
50487	0
100500901	0
91445	346
3985	119
113791	48
23598	325
101929760	6
54944	30
4733	882
56478	132
100873756	0
9814	226
23761	3351
102465666	2
253143	648
9681	103
25775	2
7533	1047
6523	0
23782	0
150297	0
10739	0
6527	0
10738	0
10737	1
339666	5
51493	442
254240	0
25793	1220
8224	3
7078	1849
9215	0
100616295	0
100506195	0
91464	0
104310353	5
10042	555
10043	865
105377197	0
100500826	0
102464824	1
3162	125
4174	606
23551	42
4151	0
80830	667
80831	1
23543	259
80833	8
80832	2
23780	211
8542	15
4627	10093
102465491	0
25828	546
80020	186
8664	5401
10369	0
11020	155
5816	0
4689	0
1439	0
100506241	0
339669	0
7263	60
4357	578
79734	291
164656	2
3560	0
114904	48
6753	1
5880	732
27128	10
114794	48
100506271	2
4242	0
29775	370
11135	459
3957	8
26088	434
23616	162
101927051	11
57026	430
3956	37172
79159	254
11078	2113
102724378	14
3005	590
23464	180
8484	0
129138	310
724028	0
724029	0
51386	3599
85377	742
84645	213
5435	124
102465492	0
6663	0
105369188	0
100616146	0
9463	77
23539	0
80115	40
8398	314
23764	4965
25829	2234
1454	241
102800317	9
400927	2
3761	1
11015	1799
10521	6375
11144	1
646851	45
25776	143
56993	1266
9929	913
9567	619
25777	2135
10126	338
23467	181
23466	1417
200315	0
9582	81
100874530	0
27350	131
140564	0
200316	60
60489	124
164668	0
23492	82
5155	0
6122	36242
116938	10
116937	12
116936	6
26807	5
9145	19
10454	344
100506472	2
4248	0
104502417	0
54471	449
468	4851
91582	1130
8911	0
150350	0
9402	0
113828	0
100130899	3
23112	978
158	397
27352	580
57591	220
101927257	1
2847	0
10478	586
100616283	4
6767	2064
63929	496
150353	6
9978	1228
100302237	13
2033	944
101927279	0
83746	197
150356	6
5905	1500
102466758	0
23264	2084
7008	98
100996598	0
10766	834
84844	444
50	1004
171568	233
27254	3
5372	881
27351	1516
2547	7447
4809	1428
79640	33
150365	86
79879	352
6721	2506
407039	0
440829	5
100616259	0
115650	0
79019	174
339674	1
105373094	0
55964	0
164684	0
4668	395
150368	83
91689	0
4700	0
100132273	0
1565	4
1564	0
6942	23
388906	10
102723775	0
150372	0
94009	1
27341	570
253190	35
91695	49
